request_id,year,department,item_category,is_urgent,search_summary.specs_searched,search_summary.cheapest_vendor_found,search_summary.vendor_channel_type,requested_unit_price,historical_avg_price,quantity,vendor_risk_score,dept_budget_remaining,total_amount,price_variance_ratio,search_summary.real_price,search_summary.price_savings_vs_requested
PO-SYN-000091,2025,Dinas Kependudukan dan Pencatatan Sipil,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Komputer,Katalog Elektronik,33039792.15,3141000.0,4,0.18,0.0,132159168.6,9.5189,27085284.37,5954507.78
PO-SYN-000092,2023,Direktorat Operasi,Pengadaan Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Tech Solutions,mbizmarket.co.id,28468350.64,14519344.28,4,0.0,108153033.44,113873402.56,0.9607,22247587.1,6220763.54
PO-SYN-000093,2023,Kantor Inspektorat Kabupaten Lombok Barat,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,E-Katalog,38909909.96,22216509.6,4,0.0,0.0,155639639.84,0.7514,31879120.68,7030789.28
PO-SYN-000094,2024,Kantor Kecamatan Malili,Komputer/Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,25240307.08,10852377.99,3,0.25,311275028.23,75720921.24,1.3258,22419451.4,2820855.68
PO-SYN-000095,2023,Direktorat Sistem Pengadaan Digital,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Sinar Niaga Teknologi,E-Katalog,39500861.18,11069582.08,1,0.0,0.0,39500861.18,2.5684,37191933.85,2308927.33
PO-SYN-000096,2022,Kantor Kecamatan Malili,Leptop,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,Direct/Official Channel,18593425.73,46142856.83,3,0.01,300473633.46,55780277.19,-0.597,18142875.62,450550.11
PO-SYN-000097,2021,Rumah Sakit Mutiara Sukma,Hardware / Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,mbizmarket.co.id,22432648.09,30906019.97,1,0.15,173373553.41,22432648.09,-0.2742,17646729.96,4785918.13
PO-SYN-000098,2021,Kantor Inspektorat Kabupaten Lombok Barat,Pengadaan Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Internal Procurement/Standard Vendor,mbizmarket.co.id,29453092.07,56141590.9,3,0.05,0.0,88359276.21,-0.4754,25254071.97,4199020.1
PO-SYN-000099,2024,Kantor Inspektorat Kabupaten Lombok Barat,Pengadaan Laptop,1,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,mbizmarket.co.id,32945112.73,3531549.97,3,0.0,209745767.79,98835338.19,8.3288,29994029.29,2951083.44
PO-SYN-000100,2021,Kantor Kecamatan Malili,Komputer/Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,Direct Procurement,36607712.7,9354358.36,2,0.0,0.0,73215425.4,2.9134,42061753.49,-5454040.79
PO-SYN-000101,2022,Direktorat Operasi,Komputer/Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. JUMPA KARYA ABADI,E-Katalog,31648606.45,3141000.0,5,0.17,192775694.01,158243032.25,9.076,25498021.24,6150585.21
PO-SYN-000102,2025,Direktorat Operasi,Komputer/Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Internal Procurement/Standard Vendor,mbizmarket.co.id,4590135.89,3141000.0,1,0.19,255154479.43,4590135.89,0.4614,3605215.09,984920.8
PO-SYN-000103,2024,Kantor Kecamatan Malili,Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Sinar Niaga Teknologi,mbizmarket.co.id,23216663.4,3141000.0,10,0.04,114057421.43,232166634.0,6.3915,23230831.88,-14168.48
PO-SYN-000104,2024,Direktorat Sistem Pengadaan Digital,Komputer/Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. JUMPA KARYA ABADI,mbizmarket.co.id,26770315.17,21702707.86,1,0.08,573004593.5,26770315.17,0.2335,29281103.34,-2510788.17
PO-SYN-000105,2025,Kantor Inspektorat Kabupaten Lombok Barat,Hardware / Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,Direct Procurement,46429483.85,9334179.74,1,0.02,100161884.94,46429483.85,3.9741,51215182.87,-4785699.02
PO-SYN-000106,2023,Kantor Kecamatan Malili,Hardware / Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,mbizmarket.co.id,3141000.0,43671388.13,2,0.0,0.0,6282000.0,-0.9281,2781912.07,359087.93
PO-SYN-000107,2025,Kantor Inspektorat Kabupaten Lombok Barat,Electronics/Computers,1,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. JUMPA KARYA ABADI,E-Katalog,32818458.01,19169336.53,1,0.0,0.0,32818458.01,0.712,29776217.61,3042240.4
PO-SYN-000108,2023,Direktorat Operasi,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Tech Solutions,E-Katalog,13679245.48,3141000.0,2,0.0,0.0,27358490.96,3.3551,10048001.96,3631243.52
PO-SYN-000109,2022,Direktorat Operasi,Hardware / Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,mbizmarket.co.id,14185791.72,29649836.86,8,0.15,16116979.85,113486333.76,-0.5216,10554793.21,3630998.51
PO-SYN-000110,2022,Rumah Sakit Mutiara Sukma,Pengadaan Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Tech Solutions,Direct Procurement,63000000.0,18932102.76,2,0.03,137019921.22,126000000.0,2.3277,58681973.62,4318026.38
PO-SYN-000111,2024,Rumah Sakit Mutiara Sukma,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,mbizmarket.co.id,8127641.91,8734458.75,2,0.0,0.0,16255283.82,-0.0695,6563961.68,1563680.23
PO-SYN-000112,2025,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,Direct Procurement,13760806.24,43241369.5,1,0.14,408355121.1,13760806.24,-0.6818,13909456.93,-148650.69
PO-SYN-000113,2024,Rumah Sakit Mutiara Sukma,Leptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,mbizmarket.co.id,12210412.31,11685981.37,1,0.0,0.0,12210412.31,0.0449,10668452.51,1541959.8
PO-SYN-000114,2024,Direktorat Sistem Pengadaan Digital,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,34807178.52,39330451.54,5,0.0,0.0,174035892.6,-0.115,34175164.68,632013.84
PO-SYN-000115,2022,Kantor Inspektorat Kabupaten Lombok Barat,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,E-Katalog,3141000.0,29932374.23,2,0.0,269807172.75,6282000.0,-0.8951,2688756.41,452243.59
PO-SYN-000116,2024,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,mbizmarket.co.id,11887315.0,37442188.39,1,0.09,239292665.57,11887315.0,-0.6825,9825691.26,2061623.74
PO-SYN-000117,2022,Kantor Kecamatan Malili,Pengadaan Laptop,1,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Tech Solutions,E-Katalog,24032678.59,3141000.0,5,0.01,0.0,120163392.95,6.6513,22838734.51,1193944.08
PO-SYN-000118,2024,Direktorat Sistem Pengadaan Digital,Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Komputer,mbizmarket.co.id,5817674.75,3141000.0,1,0.09,0.0,5817674.75,0.8522,6485353.66,-667678.91
PO-SYN-000119,2024,Direktorat Operasi,Komputer/Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Komputer,Katalog Elektronik,3141000.0,46479690.4,3,0.02,0.0,9423000.0,-0.9324,2566049.68,574950.32
PO-SYN-000120,2024,Dinas Kependudukan dan Pencatatan Sipil,Hardware / Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Sinar Niaga Teknologi,mbizmarket.co.id,17602615.28,36499482.36,3,0.04,0.0,52807845.84,-0.5177,14736437.04,2866178.24
PO-SYN-000121,2024,Dinas Kependudukan dan Pencatatan Sipil,Komputer/Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Sinar Niaga Teknologi,mbizmarket.co.id,23708650.06,3141000.0,1,0.11,129972633.72,23708650.06,6.5481,19721811.69,3986838.37
PO-SYN-000122,2021,Kantor Inspektorat Kabupaten Lombok Barat,Belanja Modal Alat Kantor,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Komputer,Katalog Elektronik,18593700.66,23784001.39,1,0.0,136440096.35,18593700.66,-0.2182,16104332.63,2489368.03
PO-SYN-000123,2022,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Komputer,mbizmarket.co.id,25484250.7,3141000.0,6,0.08,152022311.02,152905504.2,7.1134,25815908.13,-331657.43
PO-SYN-000124,2021,Direktorat Operasi,Hardware / Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,Direct/Official Channel,47707264.19,35003146.99,1,0.0,0.0,47707264.19,0.3629,42747345.46,4959918.73
PO-SYN-000125,2022,Direktorat Operasi,Pengadaan Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,Direct/Official Channel,27418147.42,5724605.03,3,0.0,0.0,82254442.26,3.7895,22809929.59,4608217.83
PO-SYN-000126,2024,Kantor Kecamatan Malili,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Internal Procurement/Standard Vendor,E-Katalog,3141000.0,3141000.0,1,0.14,0.0,3141000.0,0.0,3209492.77,-68492.77
PO-SYN-000127,2025,Kantor Kecamatan Malili,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,Direct/Official Channel,26987886.76,21045701.67,1,0.1,0.0,26987886.76,0.2823,29787819.52,-2799932.76
PO-SYN-000128,2023,Rumah Sakit Mutiara Sukma,Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Tech Solutions,mbizmarket.co.id,63000000.0,16319444.32,6,0.0,76675502.17,378000000.0,2.8604,55091101.43,7908898.57
PO-SYN-000129,2024,Kantor Inspektorat Kabupaten Lombok Barat,Electronics/Computers,1,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,mbizmarket.co.id,7185406.45,48431334.04,5,0.0,249469409.37,35927032.25,-0.8516,6747313.37,438093.08
PO-SYN-000130,2022,Rumah Sakit Mutiara Sukma,Electronics/Computers,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,mbizmarket.co.id,29259149.53,3141000.0,1,0.0,66462910.67,29259149.53,8.3152,24234330.13,5024819.4
PO-SYN-000131,2025,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,21408951.33,3141000.0,4,0.09,230668246.12,85635805.32,5.816,20376063.48,1032887.85
PO-SYN-000132,2023,Direktorat Sistem Pengadaan Digital,Pengadaan Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Komputer,E-Katalog,33008505.87,25661716.24,2,0.0,196965676.3,66017011.74,0.2863,31963592.2,1044913.67
PO-SYN-000133,2023,Rumah Sakit Mutiara Sukma,Komputer/Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,E-Katalog,23068363.06,3141000.0,1,0.14,75493158.66,23068363.06,6.3443,17920461.01,5147902.05
PO-SYN-000134,2024,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,Direct/Official Channel,18768420.93,18436380.59,5,0.0,110620678.35,93842104.65,0.018,17489180.84,1279240.09
PO-SYN-000135,2024,Direktorat Operasi,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,E-Katalog,10587576.4,12733693.25,3,0.0,410858998.47,31762729.2,-0.1685,7449389.79,3138186.61
PO-SYN-000136,2025,Kantor Kecamatan Malili,Pengadaan Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,mbizmarket.co.id,14964660.02,10536954.7,7,0.05,352886603.48,104752620.14,0.4202,13376170.0,1588490.02
PO-SYN-000137,2025,Dinas Kependudukan dan Pencatatan Sipil,Leptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,22988314.73,32904328.07,3,0.14,0.0,68964944.19,-0.3014,19320485.38,3667829.35
PO-SYN-000138,2023,Kantor Inspektorat Kabupaten Lombok Barat,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,E-Katalog,58903843.99,11830720.73,1,0.18,494697403.39,58903843.99,3.9789,48037553.32,10866290.67
PO-SYN-000139,2024,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,Direct/Official Channel,10840513.67,13194505.91,1,0.0,0.0,10840513.67,-0.1784,9943668.34,896845.33
PO-SYN-000140,2024,Direktorat Operasi,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Sinar Niaga Teknologi,Katalog Elektronik,17654757.06,21876528.71,7,0.0,340582763.49,123583299.42,-0.193,13989601.47,3665155.59
PO-SYN-000141,2025,Kantor Kecamatan Malili,Leptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,Direct/Official Channel,17393522.33,29289988.89,1,0.07,128830015.28,17393522.33,-0.4062,19551493.06,-2157970.73
PO-SYN-000142,2021,Direktorat Operasi,Electronics/Computers,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,mbizmarket.co.id,23379285.57,59247727.87,1,0.0,0.0,23379285.57,-0.6054,17902465.86,5476819.71
PO-SYN-000143,2022,Kantor Kecamatan Malili,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,Direct Procurement,7001218.29,37941686.79,7,0.0,0.0,49008528.03,-0.8155,8081456.18,-1080237.89
PO-SYN-000144,2021,Rumah Sakit Mutiara Sukma,Leptop,1,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,Direct/Official Channel,8506603.2,28585201.67,3,0.0,486395030.12,25519809.6,-0.7024,8461379.36,45223.84
PO-SYN-000145,2023,Kantor Kecamatan Malili,Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,E-Katalog,7436027.36,11412384.67,3,0.06,256236354.65,22308082.08,-0.3484,7389299.28,46728.08
PO-SYN-000146,2023,Kantor Inspektorat Kabupaten Lombok Barat,Electronics/Computers,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Sinar Niaga Teknologi,mbizmarket.co.id,15140086.87,4503846.6,1,0.0,77157463.1,15140086.87,2.3616,14774222.7,365864.17
PO-SYN-000147,2024,Dinas Kependudukan dan Pencatatan Sipil,Leptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Komputer,mbizmarket.co.id,9118410.4,21701091.38,2,0.15,739976110.52,18236820.8,-0.5798,7452282.84,1666127.56
PO-SYN-000148,2022,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,mbizmarket.co.id,9616384.27,35504396.68,5,0.22,236917688.01,48081921.35,-0.7291,7928528.08,1687856.19
PO-SYN-000149,2022,Direktorat Operasi,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Sinar Niaga Teknologi,mbizmarket.co.id,28708442.43,36590369.43,5,0.08,361904391.51,143542212.15,-0.2154,23933177.68,4775264.75
PO-SYN-000150,2025,Kantor Kecamatan Malili,Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Komputer,mbizmarket.co.id,42699298.45,28850677.9,2,0.04,398108538.31,85398596.9,0.48,39545136.24,3154162.21
PO-SYN-000151,2022,Dinas Kependudukan dan Pencatatan Sipil,Hardware / Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Sinar Niaga Teknologi,E-Katalog,24784632.97,11317534.25,3,0.16,135211272.79,74353898.91,1.1899,19504155.2,5280477.77
PO-SYN-000152,2025,Direktorat Operasi,Leptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,Katalog Elektronik,3141000.0,30491913.41,4,0.26,6048184.1,12564000.0,-0.897,2543408.89,597591.11
PO-SYN-000153,2022,Kantor Kecamatan Malili,Komputer/Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Komputer,mbizmarket.co.id,22676035.12,44477386.43,2,0.06,243123267.6,45352070.24,-0.4902,22099622.13,576412.99
PO-SYN-000154,2021,Direktorat Sistem Pengadaan Digital,Leptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,Katalog Elektronik,10376567.7,21201404.0,6,0.0,120161135.19,62259406.2,-0.5106,10436108.41,-59540.71
PO-SYN-000155,2022,Rumah Sakit Mutiara Sukma,Leptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Komputer,mbizmarket.co.id,39391846.32,3141000.0,1,0.07,491060240.29,39391846.32,11.5412,31540802.34,7851043.98
PO-SYN-000156,2021,Kantor Inspektorat Kabupaten Lombok Barat,Pengadaan Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,mbizmarket.co.id,8453990.04,49587399.21,1,0.0,199657338.74,8453990.04,-0.8295,7380381.32,1073608.72
PO-SYN-000157,2021,Direktorat Operasi,Hardware / Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Sinar Niaga Teknologi,E-Katalog,3141000.0,29854269.86,3,0.0,0.0,9423000.0,-0.8948,2414402.61,726597.39
PO-SYN-000158,2022,Rumah Sakit Mutiara Sukma,Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,E-Katalog,29761000.86,16267016.2,8,0.0,0.0,238088006.88,0.8295,21584263.85,8176737.01
PO-SYN-000159,2025,Direktorat Operasi,Komputer/Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,Direct Procurement,17462065.56,22030057.98,2,0.07,0.0,34924131.12,-0.2074,17222442.73,239622.83
PO-SYN-000160,2023,Kantor Kecamatan Malili,Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Tech Solutions,E-Katalog,16815729.2,36734939.61,4,0.08,233251323.1,67262916.8,-0.5422,15523818.29,1291910.91
PO-SYN-000161,2021,Direktorat Sistem Pengadaan Digital,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,mbizmarket.co.id,29628810.18,40299565.65,3,0.1,62501039.04,88886430.54,-0.2648,32551470.66,-2922660.48
PO-SYN-000162,2022,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Internal Procurement/Standard Vendor,Direct/Official Channel,6311751.56,48237702.39,2,0.0,118901482.95,12623503.12,-0.8692,5815688.34,496063.22
PO-SYN-000163,2025,Rumah Sakit Mutiara Sukma,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,mbizmarket.co.id,33127315.18,6954893.54,1,0.0,0.0,33127315.18,3.7632,23387067.57,9740247.61
PO-SYN-000164,2025,Kantor Inspektorat Kabupaten Lombok Barat,Leptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Sinar Niaga Teknologi,mbizmarket.co.id,3141000.0,30730182.91,5,0.07,0.0,15705000.0,-0.8978,2806007.75,334992.25
PO-SYN-000165,2023,Kantor Kecamatan Malili,Komputer/Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,Direct/Official Channel,18204177.62,3141000.0,7,0.12,28524997.95,127429243.34,4.7957,19997834.26,-1793656.64
PO-SYN-000166,2023,Kantor Kecamatan Malili,Komputer/Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,mbizmarket.co.id,21951291.81,3141000.0,2,0.0,0.0,43902583.62,5.9886,20897633.8,1053658.01
PO-SYN-000167,2022,Kantor Inspektorat Kabupaten Lombok Barat,Belanja Modal Alat Kantor,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,Direct/Official Channel,50044283.12,28718310.09,1,0.09,448037940.93,50044283.12,0.7426,53270242.28,-3225959.16
PO-SYN-000168,2023,Kantor Kecamatan Malili,Hardware / Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Internal Procurement/Standard Vendor,mbizmarket.co.id,19321900.77,7050584.39,5,0.07,317506548.33,96609503.85,1.7405,19249182.49,72718.28
PO-SYN-000169,2023,Direktorat Sistem Pengadaan Digital,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Sinar Niaga Teknologi,Direct Procurement,36820053.91,8930035.52,7,0.05,623034945.74,257740377.37,3.1232,42552784.48,-5732730.57
PO-SYN-000170,2021,Kantor Inspektorat Kabupaten Lombok Barat,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,Katalog Elektronik,48953254.44,21265691.28,1,0.0,2793956.43,48953254.44,1.302,45525542.59,3427711.85
PO-SYN-000171,2025,Direktorat Sistem Pengadaan Digital,Pengadaan Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,E-Katalog,27509648.15,8282840.5,2,0.25,533008215.35,55019296.3,2.3213,26940205.35,569442.8
PO-SYN-000172,2024,Kantor Kecamatan Malili,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Komputer,E-Katalog,18939617.59,19955319.03,4,0.0,19097562.95,75758470.36,-0.0509,15674923.02,3264694.57
PO-SYN-000173,2022,Kantor Kecamatan Malili,Komputer/Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Tech Solutions,E-Katalog,25324640.3,28825204.75,1,0.19,0.0,25324640.3,-0.1214,21192818.67,4131821.63
PO-SYN-000174,2023,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,Direct Procurement,22235332.28,35553820.77,8,0.0,365012872.52,177882658.24,-0.3746,26563153.78,-4327821.5
PO-SYN-000175,2025,Kantor Kecamatan Malili,Pengadaan Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Tech Solutions,Direct Procurement,15216447.16,32803864.52,5,0.0,468021695.9,76082235.8,-0.5361,18343869.34,-3127422.18
PO-SYN-000176,2024,Rumah Sakit Mutiara Sukma,Pengadaan Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Sinar Niaga Teknologi,Katalog Elektronik,7210230.25,24595364.85,4,0.06,0.0,28840921.0,-0.7068,5692617.95,1517612.3
PO-SYN-000177,2021,Kantor Kecamatan Malili,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,Direct Procurement,17816156.01,37667638.86,4,0.0,285532890.33,71264624.04,-0.527,17229916.19,586239.82
PO-SYN-000178,2023,Kantor Kecamatan Malili,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,E-Katalog,38573771.27,3141000.0,1,0.0,0.0,38573771.27,11.2807,36852158.68,1721612.59
PO-SYN-000179,2024,Rumah Sakit Mutiara Sukma,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Global Komputer,mbizmarket.co.id,10000635.7,23765866.31,2,0.08,105624051.53,20001271.4,-0.5792,7518488.38,2482147.32
PO-SYN-000180,2024,Kantor Kecamatan Malili,Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,mbizmarket.co.id,35878157.03,9627940.28,1,0.0,474292291.45,35878157.03,2.7265,36115626.89,-237469.86
