request_id,department,seniority_level,employee_tenure_months,months_since_last_upgrade,travel_days_per_month,prior_replacements,requires_windows,is_urgent,laptop_brand,laptop_model,cpu,gpu,ram_gb,storage_gb,compute_tier,build_quality,portability,warranty_years,it_tickets_last_year,quantity,requested_unit_price,historical_avg_price,total_amount,vendor_risk_score,vendor_is_official,dept_budget_remaining,dept_policy_cap,target_uc1_is_match,target_uc2_months_to_failure,target_uc3_tco_idr,target_uc3_opex_idr,target_uc4_is_approved
REQ-2026-00110,IT,Senior,48,33,0.73,0,1,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,2,1,16,18184074,20879777,290945184,0.328,1,961878417,32000000,0,57.9,23790915.0,5606841.0,1
REQ-2026-00111,Design,Staff,59,23,1.12,0,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1536,4,0.9,0.25,2,1,7,40450574,39330677,283154018,0.312,1,357633668,22500000,1,49.3,43552738.0,3102164.0,0
REQ-2026-00112,IT,Staff,71,35,4.13,1,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,32,1024,2,0.92,0.75,3,0,2,28854106,25100133,57708212,0.166,1,40674101,24000000,1,55.1,30478390.0,1624284.0,1
REQ-2026-00113,Finance,Director,25,24,0.08,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,1,1,10,8958010,7969399,89580100,0.429,1,1179581228,38000000,1,29.0,14088334.0,5130324.0,1
REQ-2026-00114,Medical Staff,Senior,21,50,2.69,1,0,1,Apple,MacBook Air 13,M3,Apple GPU,16,256,2,0.95,1.0,3,0,10,21778472,22485964,217784720,0.64,0,356042253,22000000,1,70.1,26452144.0,4673672.0,1
REQ-2026-00115,HR,Staff,53,38,1.23,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,1024,1,0.5,0.6,1,0,12,12359729,11383980,148316748,0.396,0,274058633,11250000,1,29.8,15123897.0,2764168.0,1
REQ-2026-00116,IT,Senior,39,32,0.44,1,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,48,1024,4,0.55,0.3,1,0,12,32984636,38845637,395815632,0.422,1,2013373501,32000000,1,29.6,35654572.0,2669936.0,1
REQ-2026-00117,Medical Staff,Senior,13,20,0.81,0,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,2,1,20,44027053,39820377,880541060,0.08,1,1603545884,22000000,0,61.1,46872607.0,2845554.0,1
REQ-2026-00118,IT,Senior,8,47,0.54,0,0,1,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,2,1,25,12224548,10676639,305613700,0.139,1,954939682,32000000,0,29.1,15776195.0,3551647.0,1
REQ-2026-00119,HR,Staff,86,11,0.41,0,0,0,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,3,0,22,37969741,37094576,835334302,0.153,1,627170080,11250000,0,55.7,39203954.0,1234213.0,0
REQ-2026-00120,IT,Senior,57,37,0.26,1,0,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,1,2,11,9281073,9130313,102091803,0.205,1,1028554997,32000000,0,26.3,16153290.0,6872217.0,1
REQ-2026-00121,IT,Staff,22,20,0.44,0,0,1,Lenovo,ThinkPad T14,Core i5,Integrated,16,512,2,0.92,0.75,1,0,2,16593130,16258303,33186260,0.375,1,34272520,24000000,1,51.5,17846251.0,1253121.0,1
REQ-2026-00122,Sales,Manager,39,42,3.63,1,0,1,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,1024,4,0.95,0.85,1,1,23,34031282,33248173,782719486,0.141,1,1256832776,24300000,1,58.7,40584640.0,6553358.0,1
REQ-2026-00123,Sales,Staff,12,39,1.07,1,0,1,Lenovo,ThinkPad T14,Core i5,Integrated,24,1024,2,0.92,0.75,2,0,2,22501098,22894901,45002196,0.125,0,19017026,13500000,1,56.0,24257704.0,1756606.0,0
REQ-2026-00124,Design,Staff,17,36,0.96,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,1,4,25,10079491,9982628,251987275,0.449,1,2790765950,22500000,0,32.2,16405877.0,6326386.0,1
REQ-2026-00125,IT,Staff,47,10,0.45,2,0,0,HP,ProBook 445,Ryzen 5,Radeon,8,1024,1,0.6,0.7,2,0,25,19031781,15006784,475794525,0.035,1,204699477,24000000,0,41.4,20677988.0,1646207.0,0
REQ-2026-00126,Medical Staff,Director,42,13,1.73,1,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,32,1024,2,0.8,0.95,3,0,3,27526251,29661098,82578753,0.06,0,261344729,41800000,1,50.4,28864561.0,1338310.0,1
REQ-2026-00127,Finance,Manager,48,26,1.93,1,1,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,2,2,2,19718412,17215705,39436824,0.045,1,288164448,27000000,1,45.8,24512413.0,4794001.0,1
REQ-2026-00128,IT,Staff,21,1,0.88,1,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,2,1,5,32292192,30667153,161460960,0.218,1,348501294,24000000,1,48.9,34135787.0,1843595.0,1
REQ-2026-00129,Design,Senior,85,49,0.76,0,1,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,1,5,18912169,21776441,94560845,0.65,1,340802834,30000000,0,38.7,20923969.0,2011800.0,1
REQ-2026-00130,Finance,Staff,37,50,0.89,1,1,0,Apple,MacBook Air 13,M3,Apple GPU,16,256,2,0.95,1.0,1,0,14,23957924,19585423,335410936,0.34,0,319866480,15000000,1,46.2,28229904.0,4271980.0,0
REQ-2026-00131,Sales,Manager,47,39,2.54,1,0,0,HP,ProBook 445,Ryzen 5,Radeon,8,1536,1,0.6,0.7,1,0,21,19710184,15802423,413913864,0.371,1,500779478,24300000,1,39.7,21278322.0,1568138.0,1
REQ-2026-00132,IT,Senior,77,28,0.43,1,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,1,1,2,8525516,7306310,17051032,0.257,1,81227802,32000000,0,40.0,11755556.0,3230040.0,1
REQ-2026-00133,Medical Staff,Staff,85,50,2.25,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,1280,1,0.45,0.65,3,1,13,16794228,16386938,218324964,0.299,0,854860743,16500000,1,64.6,19696295.0,2902067.0,1
REQ-2026-00134,HR,Director,107,61,0.78,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,24,768,1,0.45,0.65,1,3,19,15318313,13601334,291047947,0.591,0,855865963,28500000,1,36.1,26678325.0,11360012.0,1
REQ-2026-00135,Finance,Staff,36,38,0.61,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,1024,1,0.5,0.6,1,0,13,12375897,11272013,160886661,0.146,1,164861132,15000000,0,39.3,13702875.0,1326978.0,1
REQ-2026-00136,HR,Staff,10,1,0.95,1,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,24,512,2,0.92,0.75,1,2,9,17088621,19766636,153797589,0.717,0,197008872,11250000,1,59.6,22245062.0,5156441.0,1
REQ-2026-00137,HR,Staff,94,28,0.26,0,0,0,Asus,Vivobook 14,Core i5,Integrated,24,512,1,0.5,0.7,2,1,10,15942562,15134856,159425620,0.213,1,284782767,11250000,1,36.1,18363206.0,2420644.0,1
REQ-2026-00138,Sales,Staff,62,41,1.53,0,0,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,24,1024,3,0.9,0.95,2,0,4,34250234,30214070,137000936,0.301,1,57754226,13500000,1,65.8,35323212.0,1072978.0,0
REQ-2026-00139,HR,Staff,111,39,0.33,1,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,1,2,25,36792044,31637630,919801100,0.086,1,225920636,11250000,1,30.3,42632205.0,5840161.0,0
REQ-2026-00140,Finance,Senior,27,36,0.84,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,2,0,13,29320611,25230169,381167943,0.565,1,210435847,20000000,1,28.6,32310363.0,2989752.0,0
REQ-2026-00141,Medical Staff,Manager,123,37,0.3,1,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,1,1,13,27100793,24833016,352310309,0.576,1,571991957,29700000,1,46.1,30615567.0,3514774.0,1
REQ-2026-00142,Finance,Staff,28,61,1.16,0,1,0,Dell,Latitude 7450,Core i7,Integrated,24,512,2,0.85,0.85,3,1,4,24247523,24567606,96990092,0.201,0,138121151,15000000,1,66.4,26180020.0,1932497.0,0
REQ-2026-00143,HR,Manager,27,5,0.99,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,48,3072,4,0.85,0.35,1,2,18,49063482,50025820,883142676,0.338,0,2304411312,20250000,0,55.8,55429386.0,6365904.0,0
REQ-2026-00144,Medical Staff,Staff,116,23,1.03,1,1,0,Dell,Precision 5690,Core i9,RTX 3500,40,2048,4,0.85,0.35,2,2,6,41216218,43418994,247297308,0.488,0,204468967,16500000,1,46.1,44934906.0,3718688.0,0
REQ-2026-00145,Finance,Staff,20,31,0.56,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,3,1,11,12003053,10130650,132033583,0.248,0,204063117,15000000,1,50.1,14801848.0,2798795.0,1
REQ-2026-00146,Finance,Manager,24,34,1.07,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,32,2560,4,0.85,0.35,1,1,17,48472341,42686885,824029797,0.303,0,600904933,27000000,0,58.2,52621817.0,4149476.0,1
REQ-2026-00147,Finance,Staff,41,20,0.36,1,1,0,Asus,Vivobook 14,Core i5,Integrated,24,512,1,0.5,0.7,1,1,19,13275825,14468053,252240675,0.275,1,454267598,15000000,1,55.9,16710399.0,3434574.0,1
REQ-2026-00148,Sales,Manager,18,21,2.38,0,0,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,512,4,0.95,0.85,1,1,23,38452379,31673699,884404717,0.463,1,1811476418,24300000,0,45.2,45442593.0,6990214.0,0
REQ-2026-00149,Sales,Senior,119,33,2.41,2,1,0,HP,ZBook Firefly,Core i7,RTX A500,48,1024,3,0.8,0.6,1,1,11,36363804,33059793,400001844,0.297,1,274461314,18000000,0,38.2,39135155.0,2771351.0,0
REQ-2026-00150,Design,Manager,88,30,0.79,0,1,0,Apple,MacBook Air 13,M3,Apple GPU,16,256,2,0.95,1.0,3,0,15,21327135,21660309,319907025,0.237,1,1774718520,40500000,1,73.9,25762462.0,4435327.0,1
REQ-2026-00151,Design,Director,28,24,0.56,1,0,0,Asus,Vivobook 14,Core i5,Integrated,16,512,1,0.5,0.7,1,2,7,15135416,12359205,105947912,0.408,0,976412976,57000000,0,28.2,24817874.0,9682458.0,1
REQ-2026-00152,Finance,Staff,11,45,0.41,0,1,0,HP,ZBook Firefly,Core i7,RTX A500,48,1024,3,0.8,0.6,2,0,9,35980277,33132993,323822493,0.15,0,201179646,15000000,0,49.4,37471282.0,1491005.0,0
REQ-2026-00153,Design,Staff,19,31,1.36,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,40,2048,4,0.85,0.35,3,0,13,46232574,46737056,601023462,0.362,1,582216406,22500000,1,76.9,47619186.0,1386612.0,1
REQ-2026-00154,IT,Manager,30,52,1.3,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,1,0,7,31316644,29216138,219216508,0.257,1,1304923669,43200000,1,36.3,32804715.0,1488071.0,1
REQ-2026-00155,Design,Manager,39,23,0.26,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,3,1,1,12069243,12321831,12069243,0.143,1,122716473,40500000,0,57.5,15570453.0,3501210.0,1
REQ-2026-00156,Finance,Manager,11,21,0.79,0,1,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,2,1,11,9904320,11300663,108947520,0.359,0,928125052,27000000,1,37.0,13642784.0,3738464.0,1
REQ-2026-00157,Medical Staff,Staff,29,33,2.96,1,1,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1024,3,0.9,0.95,1,1,13,31216184,27730698,405810392,0.159,1,562834694,16500000,1,43.4,34451152.0,3234968.0,1
REQ-2026-00158,HR,Staff,28,42,0.07,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1536,4,0.9,0.25,1,0,25,36710720,40633690,917768000,0.056,0,406497015,11250000,0,49.3,38407301.0,1696581.0,0
REQ-2026-00159,Medical Staff,Staff,63,44,0.28,0,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,24,1024,2,0.92,0.75,2,0,17,23073384,23166644,392247528,0.768,0,524628779,16500000,1,55.5,24538313.0,1464929.0,1
REQ-2026-00160,Sales,Senior,24,28,2.58,0,1,1,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,2,0,9,41985978,41579068,377873802,0.262,1,406270868,18000000,1,43.3,43509992.0,1524014.0,1
REQ-2026-00161,IT,Senior,34,8,2.29,0,0,0,HP,ProBook 445,Ryzen 5,Radeon,24,512,1,0.6,0.7,1,0,25,15739573,16179955,393489325,0.322,1,1345951461,32000000,0,28.8,18403090.0,2663517.0,1
REQ-2026-00162,HR,Director,8,18,1.11,0,0,1,HP,ProBook 445,Ryzen 5,Radeon,24,512,1,0.6,0.7,2,1,6,17128775,16478134,102772650,0.312,1,258746606,28500000,1,36.9,20768128.0,3639353.0,1
REQ-2026-00163,Medical Staff,Senior,17,27,1.21,0,1,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1024,3,0.9,0.95,2,0,9,27728699,28485407,249558291,0.609,1,88729884,22000000,1,37.3,29145936.0,1417237.0,0
REQ-2026-00164,HR,Senior,21,41,0.53,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,16,1280,2,0.95,1.0,1,1,21,28349108,22848337,595331268,0.243,1,812613314,15000000,1,39.1,34249376.0,5900268.0,0
REQ-2026-00165,IT,Senior,140,30,0.23,1,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,2,0,23,27945879,24314863,642755217,0.083,0,3329445368,32000000,1,42.4,29631981.0,1686102.0,1
REQ-2026-00166,Medical Staff,Senior,105,48,0.91,0,1,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1024,3,0.9,0.95,2,0,15,25669794,28660760,385046910,0.319,1,732610430,22000000,1,57.1,27156037.0,1486243.0,1
REQ-2026-00167,Design,Manager,12,36,0.95,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,1536,2,0.8,0.95,1,0,13,24454560,29197986,317909280,0.371,1,2747776534,40500000,1,42.7,25289069.0,834509.0,1
REQ-2026-00168,Medical Staff,Staff,41,57,3.93,0,1,1,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1024,3,0.9,0.95,1,0,13,27502648,26074186,357534424,0.121,1,271692112,16500000,0,56.0,28952364.0,1449716.0,0
REQ-2026-00169,Design,Staff,69,30,0.57,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,1,0,6,18485708,16998116,110914248,0.434,1,427472779,22500000,0,46.6,22620675.0,4134967.0,1
REQ-2026-00170,Design,Manager,158,25,0.82,0,1,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,24,1536,3,0.9,0.95,1,0,24,32841400,31124275,788193600,0.217,1,4062346744,40500000,1,49.2,34283900.0,1442500.0,1
REQ-2026-00171,Medical Staff,Staff,26,32,0.48,1,0,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,1536,4,0.95,0.85,2,0,15,35605614,35687279,534084210,0.177,0,705750532,16500000,1,59.5,40021155.0,4415541.0,0
REQ-2026-00172,HR,Staff,101,67,0.88,1,0,0,HP,ZBook Firefly,Core i7,RTX A500,40,1024,3,0.8,0.6,1,0,4,33504845,32439475,134019380,0.517,0,264009383,11250000,1,38.5,35105726.0,1600881.0,0
REQ-2026-00173,IT,Senior,82,19,0.71,2,1,0,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,1,0,11,45471664,40783104,500188304,0.216,1,518574942,32000000,1,37.0,46806269.0,1334605.0,1
REQ-2026-00174,Design,Staff,104,36,0.41,0,0,1,Lenovo,IdeaPad Slim 3,Core i3,Integrated,24,768,1,0.45,0.65,2,0,24,15610397,15141571,374649528,0.607,0,1357352352,22500000,0,39.4,17614963.0,2004566.0,1
REQ-2026-00175,HR,Staff,132,8,1.96,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,1,2,17,40546360,38867404,689288120,0.395,1,887820874,11250000,0,45.7,45216419.0,4670059.0,0
REQ-2026-00176,Sales,Staff,73,32,2.08,0,0,0,Dell,Latitude 7450,Core i7,Integrated,16,1536,2,0.85,0.85,2,3,14,27509995,27328054,385139930,0.533,0,414787496,13500000,1,47.9,32632069.0,5122074.0,0
REQ-2026-00177,Design,Manager,10,36,0.17,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,1,0,23,19179828,18592564,441136044,0.634,0,2285708736,40500000,1,45.6,23632148.0,4452320.0,1
REQ-2026-00178,Sales,Staff,19,31,2.61,0,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1536,4,0.9,0.25,3,1,16,46516294,39417237,744260704,0.516,1,421537144,13500000,0,58.3,49219248.0,2702954.0,0
REQ-2026-00179,HR,Staff,38,27,1.14,0,0,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,0,22,22159055,22521877,487499210,0.285,0,341894632,11250000,1,40.4,23515913.0,1356858.0,0
REQ-2026-00180,Finance,Manager,71,44,0.86,1,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1536,4,0.9,0.25,2,1,8,38315984,39777744,306527872,0.593,1,197579028,27000000,1,36.3,41872743.0,3556759.0,1
REQ-2026-00181,Design,Senior,75,48,0.18,1,0,0,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,3,0,9,41543151,43786532,373888359,0.362,1,276137802,30000000,1,59.1,43269766.0,1726615.0,0
REQ-2026-00182,HR,Senior,98,35,0.93,0,1,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,2,17,21015580,22445077,357264860,0.464,1,664224485,15000000,1,52.7,26082779.0,5067199.0,1
REQ-2026-00183,Design,Staff,30,25,1.03,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,24,1280,1,0.45,0.65,1,1,15,17205965,14859056,258089475,0.379,1,524429828,22500000,0,33.8,20246153.0,3040188.0,1
REQ-2026-00184,Design,Director,41,27,0.49,0,1,0,Dell,Latitude 7450,Core i7,Integrated,24,512,2,0.85,0.85,3,2,24,30798974,24929956,739175376,0.098,1,5661955039,57000000,1,70.8,38418562.0,7619588.0,1
REQ-2026-00185,IT,Staff,60,52,0.5,0,0,0,Lenovo,ThinkPad T14,Core i5,Integrated,16,512,2,0.92,0.75,2,0,12,19674489,18510742,236093868,0.793,1,278715243,24000000,0,63.5,21058844.0,1384355.0,1
REQ-2026-00186,Design,Senior,11,31,0.27,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,2,0,23,28153490,25953877,647530270,0.123,1,957358642,30000000,0,53.7,29344584.0,1191094.0,1
REQ-2026-00187,Sales,Staff,41,55,0.88,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1536,2,0.8,0.95,1,0,1,25728731,26973019,25728731,0.33,0,39501838,13500000,1,31.5,27868848.0,2140117.0,0
REQ-2026-00188,Sales,Staff,31,48,2.02,1,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,2,3,20,11971620,10422518,239432400,0.108,1,982741416,13500000,1,26.2,16652351.0,4680731.0,1
REQ-2026-00189,HR,Staff,39,31,0.86,1,1,1,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,1536,4,0.95,0.85,1,1,15,34727460,34390442,520911900,0.293,0,341267784,11250000,0,58.7,39739052.0,5011592.0,0
REQ-2026-00190,Finance,Senior,35,15,0.5,2,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,32,1024,2,0.8,0.95,3,0,16,34747617,30896303,555961872,0.322,0,156458183,20000000,1,52.2,36047344.0,1299727.0,0
REQ-2026-00191,Design,Senior,36,12,0.69,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,2,2,3,10039056,8887255,30117168,0.482,0,133938208,30000000,0,41.4,14021974.0,3982918.0,1
REQ-2026-00192,Sales,Staff,56,43,4.15,2,0,0,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,3,0,17,48315520,42767671,821363840,0.491,0,254422498,13500000,0,39.7,49954118.0,1638598.0,0
REQ-2026-00193,Medical Staff,Director,40,47,1.61,0,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,2,2,9,44727060,37997629,402543540,0.345,0,381350058,41800000,1,51.4,51507185.0,6780125.0,1
REQ-2026-00194,Finance,Senior,40,28,1.3,0,1,1,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,2,1,18,51248284,40393302,922469112,0.151,1,1015012324,20000000,0,42.6,54197236.0,2948952.0,0
REQ-2026-00195,Sales,Senior,29,29,6.84,1,0,0,Lenovo,ThinkPad T14,Core i5,Integrated,16,512,2,0.92,0.75,1,0,12,19432785,18429891,233193420,0.349,0,64201615,18000000,1,44.3,20829513.0,1396728.0,0
REQ-2026-00196,Finance,Senior,23,63,0.68,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,1024,1,0.5,0.6,2,1,6,12850599,12776621,77103594,0.359,1,169617657,20000000,1,38.9,16184402.0,3333803.0,1
REQ-2026-00197,HR,Staff,25,27,0.67,1,1,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,2,1,24,20670991,18597913,496103784,0.305,1,346561357,11250000,1,55.7,24060234.0,3389243.0,0
REQ-2026-00198,IT,Director,34,43,0.25,0,0,1,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,3,0,10,23196367,19111177,231963670,0.095,1,842244927,60800000,1,56.6,24079234.0,882867.0,1
REQ-2026-00199,Sales,Staff,5,38,2.99,1,1,0,Asus,Vivobook 14,Core i5,Integrated,16,512,1,0.5,0.7,1,2,6,12959492,12613550,77756952,0.099,1,341256996,13500000,1,29.6,18360782.0,5401290.0,1
REQ-2026-00200,Sales,Staff,34,64,3.15,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,256,1,0.45,0.65,2,0,3,11237761,10800246,33713283,0.45,1,147231082,13500000,1,39.3,12520409.0,1282648.0,1
REQ-2026-00201,Finance,Senior,53,20,0.24,1,1,0,Dell,Inspiron 15,Core i5,Integrated,8,1536,1,0.5,0.6,2,0,4,15244191,14526132,60976764,0.358,1,261719363,20000000,1,37.2,17032246.0,1788055.0,1
REQ-2026-00202,Sales,Staff,49,34,0.21,0,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,40,2048,4,0.55,0.3,2,1,13,47924654,39362349,623020502,0.385,0,450253859,13500000,0,29.3,51514733.0,3590079.0,0
REQ-2026-00203,Sales,Senior,21,33,7.76,0,0,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,2,3,24,23318456,22470194,559642944,0.171,1,477499960,18000000,1,42.5,29912762.0,6594306.0,1
REQ-2026-00204,HR,Director,34,26,0.75,0,1,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,1,1,21,32749336,27910079,687736056,0.158,0,235180942,28500000,1,31.7,37764553.0,5015217.0,0
REQ-2026-00205,Medical Staff,Director,21,58,0.64,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,1,1,4,42895464,38726870,171581856,0.267,0,429623392,41800000,1,53.8,46960893.0,4065429.0,1
REQ-2026-00206,Sales,Senior,37,43,3.2,2,0,0,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,1,2,9,10439561,11497784,93956049,0.546,1,758021751,18000000,1,33.4,16143901.0,5704340.0,1
REQ-2026-00207,Medical Staff,Senior,38,35,0.58,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,1,0,23,8110624,7742579,186544352,0.141,1,1176003039,22000000,1,31.7,10443289.0,2332665.0,1
REQ-2026-00208,Sales,Staff,20,42,8.18,0,0,0,Lenovo,ThinkPad T14,Core i5,Integrated,16,512,2,0.92,0.75,1,0,15,16373060,17540073,245595900,0.447,1,527004175,13500000,1,41.5,18008399.0,1635339.0,1
REQ-2026-00209,HR,Manager,68,26,0.55,0,1,0,HP,ProBook 445,Ryzen 5,Radeon,16,1024,1,0.6,0.7,1,0,6,16552752,15338316,99316512,0.434,1,305191018,20250000,1,50.0,17950725.0,1397973.0,1
REQ-2026-00210,IT,Manager,112,14,0.77,1,0,0,Asus,Vivobook 14,Core i5,Integrated,24,1024,1,0.5,0.7,3,2,3,21678403,18739986,65035209,0.282,1,486246020,43200000,0,50.2,28770727.0,7092324.0,1
REQ-2026-00211,Finance,Staff,36,52,0.56,1,1,0,HP,OmniBook 5,Ryzen 7,Radeon,24,512,2,0.65,0.8,1,1,18,22078777,19955139,397417986,0.35,1,366946184,15000000,1,43.1,25007395.0,2928618.0,1
REQ-2026-00212,Medical Staff,Senior,18,43,0.39,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,1024,2,0.8,0.95,1,3,18,24393053,26019854,439074954,0.416,1,329287286,22000000,1,50.7,29733238.0,5340185.0,1
REQ-2026-00213,Sales,Manager,66,49,3.66,0,0,0,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,3,1,3,13189624,14652547,39568872,0.322,0,175563793,24300000,1,43.2,17024786.0,3835162.0,1
REQ-2026-00214,IT,Senior,60,49,0.39,2,0,0,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,2,1,25,15491747,13041920,387293675,0.314,0,1165866347,32000000,0,48.6,17898659.0,2406912.0,1
REQ-2026-00215,Medical Staff,Staff,120,28,1.52,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,3,0,22,25719397,26069070,565826734,0.336,0,592317647,16500000,1,59.5,26969665.0,1250268.0,0
REQ-2026-00216,Sales,Staff,46,31,2.42,1,1,0,Dell,Latitude 7450,Core i7,Integrated,24,512,2,0.85,0.85,2,2,1,28672683,23584563,28672683,0.377,0,28278286,13500000,1,48.4,33060993.0,4388310.0,0
REQ-2026-00217,HR,Staff,54,28,0.36,1,0,1,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,1,1,20,10616862,9961173,212337240,0.375,0,315147974,11250000,1,30.0,14598283.0,3981421.0,1
REQ-2026-00218,Design,Staff,13,46,0.25,0,0,0,Dell,Latitude 7450,Core i7,Integrated,32,1024,2,0.85,0.85,1,0,15,28630081,26779788,429451215,0.21,1,557369228,22500000,1,52.5,29936332.0,1306251.0,1
REQ-2026-00219,HR,Staff,85,16,0.25,1,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,48,1024,4,0.55,0.3,1,1,6,39442420,39194859,236654520,0.549,1,200904109,11250000,0,46.9,42003168.0,2560748.0,0
REQ-2026-00220,Medical Staff,Senior,18,27,1.1,0,1,1,Asus,Vivobook 14,Core i5,Integrated,16,512,1,0.5,0.7,3,0,12,15591343,14217791,187096116,0.511,0,146608316,22000000,1,41.9,17482786.0,1891443.0,1
